iso3,year,country,v2x_clphy,v2x_clphy_codelow,v2x_clphy_codehigh,v2csreprss,v2x_freexp_altinf,v2cagenmob,v2cademmob,v2caautmob,v2caassemb,v2clkill,v2cltort,v2x_regime,v2x_polyarchy,v2x_libdem,v2x_civlib,v2x_clpol,v2x_clpriv,e_pt_coup,e_pt_coup_attempts,v2regimpgroup,v2csantimv,e_civil_war,v2x_ex_military,v2x_corr,rep_phys,rep_cso,rep_expr,mob,dem,coup,coup_att,mil_support,labor_support,aut_ep,aut_onset,aut_ep_start_year,aut_ep_outcome,dem_ep,dem_onset,reg_type,pwt_rnna,pwt_cn,pwt_emp,pwt_labsh,pwt_rgdpna,pwt_pop,pwt_hc,pwt_delta,pwt_csh_i,pwt_rtfpna,armed_forces,exp_agri_share,exp_fuel_share,exp_metal_share,fdi_in_gdp,gdp_const2015,gdppc_const2015,gfcf_const2015,inflation,labor_force,manuf_va_share,milexp_gdp,pop_wdi,resource_rents,tax_rev_wdi,trade_open,unemp,urban_share,ilo_labsh,ilo_emp,routine_share,elementary_share,highskill_share,occ_cls,manuf_emp_share,socexp_gdp,socexp_gdp_gg,socprot_gdp,socprot_gdp_gg,tax_gdp,tax_gdp_gg,tax_sc_gdp,tax_sc_gdp_gg,tax_ab_gdp,gini_disp,gini_mkt,abs_red,rel_red,gini_disp_se,gini_mkt_se,PTS_A,PTS_H,PTS_S,pts_mean,fh_cl,fh_pr,mmp_protests,mmp_repressed,mmp_participants,mmp_violent,mmp_repress_share,rob_imp_real,rob_imp_missing,rob_stock_real,robots_pw,rob_imp_pw,donor_rob_pw,donor_imp_pw,p_energy,p_metals,p_agri,K,L,labsh,k_extended,k,kl_level,tax_any,labsh_any,ln_sk_sl,rep_phys_z,rep_cso_z,rep_expr_z,rep_index,high_rep,rep_tercile,mob_l5,threat_mob,antisys_l1,armed_pc,coldwar,decade,w_fuel,w_metal,w_agri,z_commodity,w_manuf,w_manuf_va,w_manuf_use,z_robot,ln_gdppc,ln_robots_pw,ln_mmp_protests,in_panel
PAN,2011,Panama,0.932,0.907,0.97,1.154,0.825,-0.197,-1.031,-2.147,3.182,2.501,1.963,2.0,0.746,0.554,0.897,0.879,0.899,0.0,0.0,3.0,-1.604,,0.071,0.576,0.06799999999999995,-1.154,0.17500000000000004,-0.197,1.0,0.0,0.0,0.0,0.0,0,0.0,,0,0,0.0,1.0,209171.96875,162880.75,1.5379999876022339,0.3322017788887024,83735.859375,3.706483,2.7660250663757324,0.048798173666000366,0.31866341829299927,1.1814841032028198,12000.0,3.61744952385452,0.0983907574718079,12.7472710837079,12.31683544373,43441154827.5517,11761.4988547604,12601291810.9981,5.87580243678763,1653884.0,6.19079354770991,,3693505.0,0.269868830701767,,158.208395346813,4.03,65.1896678664818,0.35717,1587.224,0.2658460846260177,0.19723162467961933,0.23121766121764822,ISCO08,0.06826005655156424,8.35570158,,1.40543883,,10.196,10.4484,16.4986,16.751,,47.6,52.3,4.7,9.0,0.91,1.0,1.0,,2.0,1.5,2.0,1.0,5.0,4.0,3330.0,3.0,0.8,0.12860964758027177,False,0.32370774470135744,0.21047317770530213,0.0836213580084459,2.4362408212925244,0.5141916613434995,121.8,102.2,109.5,209171.96875,1.5379999876022339,0.3322017788887024,0.0,11.820429146581787,136002.5815579507,10.196,0.3322017788887024,0.6982435116638889,-1.0982764549323343,-0.34099671041190005,-0.6609646728455736,-0.7000792793966027,0.0,1.0,-0.197,-0.197,-1.604,3.2489464614234986,0.0,2010,0.04900640033399315,0.01572099224468952,0.005271760714350549,0.33284312182599923,0.10372442481534419,0.13041126792282343,0.10372442481534419,0.12803515732280135,9.372586666967182,0.1910113391209932,1.791759469228055,1
PAN,2012,Panama,0.932,0.907,0.97,1.154,0.825,-0.197,-1.031,-2.147,3.182,2.501,1.963,2.0,0.746,0.554,0.897,0.879,0.899,0.0,0.0,3.0,-1.604,,0.071,0.576,0.06799999999999995,-1.154,0.17500000000000004,-0.197,1.0,0.0,0.0,0.0,0.0,0,0.0,,0,0,0.0,1.0,236055.171875,192075.921875,1.6168999671936035,0.3211139142513275,91924.2421875,3.770626,2.781015396118164,0.047726623713970184,0.35605406761169434,1.1807842254638672,12000.0,3.7493164029038,0.0753639120297613,12.130833082517,8.13045858967083,47623362287.1202,12668.2945474105,15731708634.1228,5.69819959165993,1741559.0,6.09446496607175,,3759256.0,0.260441253310238,,153.208620367102,3.691,65.2829468288151,0.33895000000000003,1677.285,0.2557282312369813,0.1984279833558455,0.2333379099810502,ISCO08,0.06726525307267399,8.33514239,,1.06803885,,10.9542,11.216,16.3168,16.5786,,47.1,52.3,5.2,9.9,0.95,1.01,2.0,,2.0,2.0,2.0,1.0,4.0,3.0,400.0,3.0,0.75,0.733915333020946,False,1.0252523032521677,0.6340851778429201,0.4539027447039764,2.939221077950973,0.7600103403520451,121.7,87.2,103.7,236055.171875,1.6168999671936035,0.3211139142513275,0.0,11.891310120343077,145992.44026500455,10.9542,0.3211139142513275,0.7486574125745611,-1.0982764549323343,-0.34099671041190005,-0.6609646728455736,-0.7000792793966027,0.0,1.0,-0.197,-0.197,-1.604,3.192120994154162,0.0,2010,0.04900640033399315,0.01572099224468952,0.005271760714350549,0.3300206167216436,0.10372442481534419,0.13041126792282343,0.10372442481534419,0.1422044239171065,9.446857658683653,0.49108312350201183,1.6094379124341003,1
PAN,2013,Panama,0.944,0.92,0.973,1.408,0.826,-0.197,-1.031,-2.147,3.182,2.501,2.266,2.0,0.748,0.547,0.899,0.88,0.89,0.0,0.0,3.0,-1.026,,0.0,0.573,0.05600000000000005,-1.408,0.17400000000000004,-0.197,1.0,0.0,0.0,0.0,0.0,0,0.0,,0,0,0.0,1.0,270226.4375,225416.59375,1.6723999977111816,0.30641797184944153,98270.1796875,3.835435,2.7960867881774902,0.04480753466486931,0.3623292148113251,1.1427627801895142,12000.0,5.27667119745926,0.426786972917861,11.133092124339,8.09167357098281,50635232250.8688,13236.8306754449,18965654926.8512,4.02715991571061,1799983.0,6.48855584638698,,3825329.0,0.216897753935313,,133.071568935782,3.674,65.3709770103365,0.31399,1733.841,0.27068045483247544,0.18845255065919136,0.24152391362583953,ISCO08,0.07554268240282704,7.99512893,,1.06504106,,10.6563,10.9071,16.5262,16.7771,,46.6,52.0,5.4,10.4,0.95,1.05,,,2.0,2.0,2.0,2.0,2.0,1.0,150.0,1.0,0.5,0.07190365360143228,False,0.9946307265283831,0.59473255673859,0.04299429185591868,3.212534967107297,0.625242113828234,120.0,82.7,96.3,270226.4375,1.6723999977111816,0.30641797184944153,0.0,11.992755824779604,161580.02742754563,10.6563,0.30641797184944153,0.8169194231522919,-1.1354307174286329,-0.5087857151395256,-0.6644505846322908,-0.7695556724001498,0.0,1.0,-0.197,-0.197,-1.604,3.136985080237543,0.0,2010,0.04900640033399315,0.01572099224468952,0.005271760714350549,0.3281079701116848,0.10372442481534419,0.13041126792282343,0.10372442481534419,0.14916242311315417,9.490758425869842,0.46670604615164907,1.0986122886681098,1
PAN,2014,Panama,0.944,0.92,0.973,1.408,0.829,-0.197,-1.031,-2.147,3.182,2.501,2.266,2.0,0.744,0.544,0.899,0.88,0.89,0.0,0.0,3.0,-1.026,,0.0,0.573,0.05600000000000005,-1.408,0.17100000000000004,-0.197,1.0,0.0,0.0,0.0,0.0,0,0.0,,0,0,0.0,1.0,307683.0625,268312.15625,1.695199966430664,0.2956596314907074,103249.1484375,3.9013139999999997,2.8112399578094482,0.041997164487838745,0.36140620708465576,1.0960465669631958,12000.0,6.31415695047717,0.162765893534913,11.3451433207884,9.69216526905834,52977523789.5376,13611.5490809559,20596106277.1658,2.62652699929143,1836682.0,6.46788654828594,,3892101.0,0.231601530644453,9.95964875100329,114.970604927053,4.391,65.4531164770096,0.31116,1756.022,0.27148617926080965,0.19663686891150692,0.2398410576649682,ISCO08,0.07225763686331949,7.87031889,,0.99778677,,9.6731,9.9085,15.2695,15.5049,,46.1,51.8,5.7,11.0,0.93,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,0.0,1000.0,0.0,0.0,0.14044941370456704,False,1.035617067580112,0.6109114488485156,0.08285123671886978,3.470105070468713,0.5928331570190021,111.2,78.3,94.1,307683.0625,1.695199966430664,0.2956596314907074,0.0,12.109024806126842,181502.51804679036,9.6731,0.2956596314907074,0.8680528182396976,-1.1354307174286329,-0.5087857151395256,-0.6749083199924422,-0.773041584186867,0.0,1.0,-0.197,-0.197,-1.026,3.0831676773033383,0.0,2010,0.04900640033399315,0.01572099224468952,0.005271760714350549,0.3233942460682778,0.10372442481534419,0.13041126792282343,0.10372442481534419,0.15531818949616055,9.51867390848937,0.47680013610964156,0.6931471805599453,1
PAN,2015,Panama,0.944,0.92,0.973,1.806,0.851,-0.197,-1.031,-2.147,3.182,2.501,2.266,2.0,0.755,0.553,0.907,0.9,0.89,0.0,0.0,3.0,-1.026,,0.0,0.573,0.05600000000000005,-1.806,0.14900000000000002,-0.197,1.0,0.0,0.0,0.0,0.0,0,0.0,,0,0,0.0,1.0,347604.28125,316194.75,1.7335000038146973,0.29905998706817627,109168.1015625,3.9684869999999997,2.826475143432617,0.039541326463222504,0.37312036752700806,1.0588023662567139,22050.0,6.56629287097712,0.0973531063398489,9.45423282530129,9.17966898468326,55767806100.0,14082.6548502728,21881039000.0,0.137492058461588,1874167.0,6.26013276143563,,3960035.0,0.138690460109424,9.79801961592855,96.5791573428957,4.335,65.5287232947981,0.31747,1792.919,0.2749985722765526,0.1880862679539829,0.24857328605405504,ISCO08,0.07539046660780549,8.09492021,,0.96197604,,9.0772,9.3196,14.7139,14.9563,,46.0,52.0,6.0,11.5,0.99,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,0.0,200.0,0.0,0.0,0.139882,False,1.0719373608221008,0.618365940849854,0.0806933946883064,3.665565243334111,0.5533334502567935,67.5,68.4,89.8,347604.28125,1.7335000038146973,0.29905998706817627,0.0,12.208677500553549,200521.65012118293,9.0772,0.29905998706817627,0.8517781308951042,-1.1354307174286329,-0.7716991949883248,-0.7515983793002192,-0.8862427639057257,0.0,1.0,-0.197,-0.197,-1.026,5.568132604888593,0.0,2010,0.04900640033399315,0.01572099224468952,0.005271760714350549,0.2965584565086833,0.10372442481534419,0.13041126792282343,0.10372442481534419,0.15975729197780905,9.552699166644704,0.48141696169805603,0.6931471805599453,1
PAN,2016,Panama,0.944,0.92,0.973,1.806,0.853,-0.197,-1.031,-2.147,3.182,2.501,2.266,2.0,0.753,0.55,0.907,0.9,0.89,0.0,0.0,3.0,-1.026,,0.0,0.573,0.05600000000000005,-1.806,0.14700000000000002,-0.197,1.0,0.0,0.0,0.0,0.0,0,0.0,,0,0,0.0,1.0,387703.40625,366964.96875,1.770799994468689,0.30106720328330994,114575.671875,4.037078,2.8417930603027344,0.03806115686893463,0.3523763120174408,1.023659110069275,22050.0,6.72918906783886,0.0986954470520712,10.0045045186238,8.78226077131318,58317491835.7804,14474.1243636349,22335291410.6831,0.73973402529995,1929484.0,6.05024388647213,,4029086.0,0.131004580785833,10.0557385161368,84.3959718738111,4.717,65.5971555296656,0.32360999999999995,1838.464,0.2667462547662504,0.18208940220828737,0.25526885266638955,ISCO08,0.0718181046786883,8.1635346,,1.26122117,,9.3812,9.6322,15.218,15.469,,45.8,51.9,6.1,11.8,0.89,0.98,,,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,,0.097727091427131,False,1.0624707161670217,0.5999947591403768,0.05518810240139686,3.9818943444878454,0.7058054073606808,59.6,67.0,93.0,387703.40625,1.770799994468689,0.30106720328330994,0.0,12.29656449065618,218942.51607241877,9.3812,0.30106720328330994,0.8422210890251294,-1.1354307174286329,-0.7716991949883248,-0.7585702028736535,-0.8885667050968705,0.0,1.0,-0.197,-0.197,-1.026,5.4727052239639455,0.0,2010,0.04900640033399315,0.01572099224468952,0.005271760714350549,0.2903180054930561,0.10372442481534419,0.13041126792282343,0.10372442481534419,0.1665617403083363,9.580117807598286,0.4700003537031065,0.0,1
PAN,2017,Panama,0.944,0.92,0.973,1.806,0.815,-0.197,-1.031,-2.147,3.182,2.501,2.266,2.0,0.736,0.553,0.897,0.877,0.89,0.0,0.0,3.0,-1.026,,0.0,0.546,0.05600000000000005,-1.806,0.18500000000000005,-0.197,1.0,0.0,0.0,0.0,0.0,0,0.0,,0,0,0.0,1.0,430519.3125,430519.3125,1.7857999801635742,0.306527316570282,120981.96875,4.106769,2.8571937084198,0.037844620645046234,0.3623461425304413,1.0,26000.0,8.22780316099933,0.0902071411253174,12.5124276504847,6.34573158944271,61667283244.4831,15045.5456426827,24107037496.6688,0.875585918759963,1960954.0,5.93031938682056,,4098707.0,0.124276365709136,9.66574469547863,84.0475372402933,5.338,65.6577712475758,0.32098999999999994,1856.265,0.2826201875962481,0.18339017219655607,0.24702057958840823,ISCO08,0.07207429973629842,8.37076801,,1.28821812,,8.9282,9.182,14.6514,14.9052,,45.6,51.8,6.2,12.0,0.97,1.06,,,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,,0.16416588050118391,False,1.1203895250515035,0.6273880263728522,0.09192848153472752,4.255417858670418,0.7099730420519732,71.3,80.4,89.3,430519.3125,1.7857999801635742,0.306527316570282,0.0,12.392880979477779,241079.24587420234,8.9282,0.306527316570282,0.8164049739336013,-1.1354307174286329,-0.7716991949883248,-0.6261055549784023,-0.84441182246512,0.0,1.0,-0.197,-0.197,-1.026,6.343463926550495,0.0,2010,0.04900640033399315,0.01572099224468952,0.005271760714350549,0.301754202418971,0.10372442481534419,0.13041126792282343,0.10372442481534419,0.1721057390788617,9.618837255783216,0.4869762917339063,0.0,1
PAN,2018,Panama,0.928,0.904,0.968,1.547,0.811,-0.197,-1.031,-2.147,3.182,2.501,1.911,2.0,0.732,0.539,0.871,0.877,0.824,0.0,0.0,3.0,-1.026,,0.0,0.509,0.07199999999999995,-1.547,0.18899999999999995,-0.197,1.0,0.0,0.0,0.0,0.0,0,0.0,,0,0,0.0,1.0,472180.9375,471409.5625,1.8674999475479126,0.306308388710022,125334.9375,4.176869,2.87267804145813,0.03787581995129585,0.3555909991264343,0.955364465713501,26000.0,8.99119943987489,0.117134615486909,12.563211703042,6.39404563819442,64083556965.6452,15375.6500855703,24379391393.4175,0.761578359399945,2053703.0,5.74622039902769,,4167860.0,0.0994393790926708,9.59096781317913,86.1309615112445,5.161,65.7099285144924,0.3691,1947.705,0.2874687480421509,0.18131088743511992,0.24033096954563976,ISCO08,0.07454722352717685,8.37777057,,1.21616035,,8.7452,8.9856,14.3729,14.6133,,45.5,51.6,6.1,11.8,1.03,1.08,,,1.0,1.0,2.0,1.0,1.0,0.0,50.0,0.0,0.0,1.6904959183906456,False,2.6988464909369987,1.4451654975844421,0.9052187233581029,4.59330863403927,0.8159518807145393,87.7,81.0,85.0,472180.9375,1.8674999475479126,0.306308388710022,0.0,12.440516923333835,252841.20522733548,8.7452,0.306308388710022,0.817435096913811,-1.0858917007669013,-0.6006072570967695,-0.612161907831534,-0.7662202885650683,0.0,1.0,-0.197,-0.197,-1.026,6.238213375689202,0.0,2010,0.04900640033399315,0.01572099224468952,0.005271760714350549,0.31175650310575764,0.10372442481534419,0.13041126792282343,0.10372442481534419,0.17856896139240272,9.640540373769173,0.8941128088096902,0.6931471805599453,1
PAN,2019,Panama,0.913,0.882,0.962,1.597,0.803,-0.197,-1.031,-2.147,3.182,2.501,1.579,2.0,0.731,0.535,0.869,0.87,0.836,0.0,0.0,2.0,-1.026,,0.1,0.507,0.08699999999999997,-1.597,0.19699999999999995,-0.197,1.0,0.0,0.0,0.0,0.0,0,0.0,,0,0,0.0,1.0,510991.5,510780.3125,1.9198999404907227,0.306308388710022,129144.7890625,4.246439,2.8882462978363037,0.03758695721626282,0.3293394446372986,0.9249071478843689,28000.0,7.23503765201518,0.16669467833959,8.52379811614123,6.71350419888271,66072040231.8554,15602.5315209709,24041884876.7675,-0.355083821021246,2125347.0,5.67557287930525,,4234700.0,0.31611229608813,8.84966523838195,80.4286505649569,6.256,65.752985396379,0.3924,1992.395,0.2739883857142932,0.1858905544469776,0.23994349638023685,ISCO08,0.073931625004078,8.52523419,,1.20760791,,7.9625,8.1923,13.5039,13.7337,,45.6,51.5,5.9,11.5,1.0,1.08,,,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,,0.0714108305443906,False,2.5003726723876896,1.3023453043852895,0.03719507930509031,5.022140832637228,0.9279516227147259,78.7,78.8,83.6,510991.5,1.9198999404907227,0.306308388710022,0.0,12.491835164642671,266155.2767533247,7.9625,0.306308388710022,0.817435096913811,-1.0394488726465274,-0.633636588736066,-0.584274613537797,-0.7524533583067967,0.0,1.0,-0.197,-0.197,-1.026,6.612038633197157,0.0,2010,0.04900640033399315,0.01572099224468952,0.005271760714350549,0.30592970389618407,0.10372442481534419,0.13041126792282343,0.10372442481534419,0.18623127339320364,9.655188457057458,0.8339283009555212,0.0,1
PAN,2020,Panama,0.913,0.882,0.962,1.597,0.78,-0.697,-1.521,-2.147,2.578,2.501,1.579,2.0,0.721,0.533,0.862,0.853,0.836,0.0,0.0,3.0,-1.026,,0.0,0.515,0.08699999999999997,-1.597,0.21999999999999997,-0.697,1.0,0.0,0.0,0.0,0.0,0,0.0,,0,0,0.0,1.0,,,,,,,,,,,28000.0,4.34124411131512,0.376491754246236,32.3038837448821,-2.85980025219661,54297264368.6321,12647.0914227279,12556486263.0648,-1.55027540803761,2098423.0,5.66808394761455,,4293261.0,0.535097865738947,8.26975249539096,68.700423510603,14.663,65.7862999591993,0.34433,1790.738,0.29203997570618456,0.17505275202228854,0.2433291597489966,ISCO08,0.07433974149205522,10.811456,,0.87374163,,7.2142,7.435,12.875,13.0957,,45.9,51.5,5.6,10.9,1.03,1.13,,,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,,0.4389799533314831,False,2.689315358480404,1.5017916403630256,0.24513912885719913,5.268179338150636,0.7366448269873548,53.8,80.8,88.9,521323.95196880423,1.7255804093236913,0.26878483049062657,1.0,12.618563453249205,302115.13132159825,7.2142,0.26878483049062657,1.0007965931016112,-1.0394488726465274,-0.633636588736066,-0.5040986424433028,-0.7257280346086321,0.0,1.0,-0.197,-0.197,-1.026,6.521849009412659,0.0,2020,0.04900640033399315,0.01572099224468952,0.005271760714350549,0.2880072330044761,0.10372442481534419,0.13041126792282343,0.10372442481534419,0.19038472294614647,9.445182540661305,0.9170071313439747,0.0,1
PAN,2021,Panama,0.922,0.891,0.962,1.597,0.805,-1.777,-1.521,-2.147,2.056,2.501,1.787,2.0,0.735,0.544,0.873,0.874,0.836,0.0,0.0,3.0,-1.026,,0.0,0.488,0.07799999999999996,-1.597,0.19499999999999995,-1.777,1.0,0.0,0.0,0.0,0.0,0,0.0,,0,0,0.0,1.0,,,,,,,,,,,,1.49268095118427,0.183026429643391,79.9718329828951,2.71982266279312,63238394459.0666,14552.9345271768,16469302470.9162,1.63070337301898,2018222.0,5.28336883906657,,4345405.0,3.6647948599442,7.87305118283594,80.1334635232887,10.177,65.8092302689169,0.37136,1812.827,0.2723591040296638,0.18218327375188728,0.23892427572977712,ISCO08,0.0741890980220396,9.39826941,,0.60210248,,6.9309,7.1182,12.3012,12.4885,,46.2,51.4,5.2,10.1,0.73,0.86,,,1.0,1.0,2.0,2.0,,,,,,0.11565446613136705,False,2.5360382887637307,1.3989411503490023,0.06379785061198176,5.409136471431197,0.8201108286705753,87.2,106.4,98.5,540472.9179710743,1.7468656814637535,0.28988451384137043,1.0,12.642376666351128,309395.8074201762,6.9309,0.28988451384137043,0.8959449978362333,-1.0673145695187518,-0.633636588736066,-0.5912464371112313,-0.7640658651220164,0.0,1.0,-0.297,-0.24699999999999997,-1.026,,0.0,2020,0.04900640033399315,0.01572099224468952,0.005271760714350549,0.31654139268116693,0.10372442481534419,0.13041126792282343,0.10372442481534419,0.19269141000046364,9.585547937980428,0.875027452647542,,1
PAN,2022,Panama,0.936,0.912,0.975,1.597,0.792,1.001,-0.87,-2.147,2.986,2.501,2.077,2.0,0.725,0.559,0.879,0.865,0.856,0.0,0.0,3.0,-1.026,,0.1,0.488,0.06399999999999995,-1.597,0.20799999999999996,1.001,1.0,0.0,0.0,0.0,0.0,0,0.0,,0,0,0.0,1.0,,,,,,,,,,,,1.64346131350849,0.234048810950767,78.9089923340266,3.09254919376261,70219029318.5391,15956.0671087873,19855676737.4718,2.85965128834711,2169258.0,5.07771354013817,,4400773.0,,8.59935637620763,93.4752688552496,8.086,65.8211343914956,0.35022,1993.845,0.12374514252821427,0.08557845738595048,0.10903009217119454,ISCO08,0.07761786899182234,7.50746933,,1.28264873,,7.87,8.0355,13.0399,13.2055,,45.6,50.7,5.1,10.1,0.96,1.07,,,1.0,1.0,2.0,2.0,,,,,,0.2830647325100465,False,2.565499192397404,1.2867094445141944,0.14196927670408005,5.348350004701693,0.6950419029522892,129.9,97.9,101.6,566868.5601845258,1.9212971809544417,0.27338257873094773,1.0,12.594882166588302,295044.70511059766,7.87,0.27338257873094773,0.9775278944717484,-1.1106612090977672,-0.633636588736066,-0.5459295838839084,-0.7634091272392473,0.0,1.0,-0.613,-0.40499999999999997,-1.026,,0.0,2020,0.04900640033399315,0.01572099224468952,0.005271760714350549,0.3349278541043406,0.10372442481534419,0.13041126792282343,0.10372442481534419,0.19170295682436087,9.677594418881789,0.8271138604081969,,1
PAN,2023,Panama,0.936,0.912,0.975,2.093,0.776,2.621,-0.863,-0.935,2.986,2.501,2.077,2.0,0.722,0.557,0.88,0.861,0.856,0.0,0.0,3.0,-1.026,,0.0,0.506,0.06399999999999995,-2.093,0.22399999999999998,2.621,1.0,0.0,0.0,0.0,0.0,0,0.0,,0,0,0.0,1.0,,,,,,,,,,,,1.29676064581857,0.299834578646736,76.4718000052085,3.26384312723174,75251163819.299,16877.1543425646,23459524376.3101,1.48641355277038,2170438.0,4.9509525081393,,4458759.0,,8.40805818898689,88.3489105169795,6.544,65.8601271176084,0.34533,2028.405,0.2794065347453528,0.17993338381421795,0.23228897777240967,ISCO08,0.0770225867122197,7.50746933,,1.28264873,,,,,,,45.0,50.1,5.1,10.2,0.72,0.88,,,1.0,1.0,2.0,2.0,,,,,,0.3632890887865968,False,2.6722383619442605,1.3174086841356931,0.17910086436712436,5.31815050359117,0.6647950524377865,93.7,91.1,97.2,600750.1030601653,1.954599684696601,0.2695654329083382,1.0,12.635748917542132,307351.990161308,8.40805818898689,0.2695654329083382,0.9968284998066876,-1.1106612090977672,-0.961287558597886,-0.49015499529643425,-0.8540345876640291,0.0,1.0,-0.3734,-0.2852,-1.026,,0.0,2020,0.04900640033399315,0.01572099224468952,0.005271760714350549,0.3175539631022768,0.10372442481534419,0.13041126792282343,0.10372442481534419,0.1912083558387593,9.73371617233685,0.8404496149353695,,1
PAN,2024,Panama,0.936,0.912,0.975,2.093,0.804,1.134,-0.929,-1.35,1.476,2.501,2.077,2.0,0.728,0.578,0.888,0.877,0.859,0.0,0.0,3.0,-1.026,,0.0,0.484,0.06399999999999995,-2.093,0.19599999999999995,1.134,1.0,0.0,0.0,0.0,0.0,0,0.0,,0,0,0.0,1.0,,,,,,,,,,,,4.69301415303623,1.00720752711517,9.59331459466598,2.41063281860388,77318946518.7126,17122.7168795289,24017510960.5975,0.69322555100446,2249161.0,4.93770747945351,,4515577.0,,7.17760169037387,83.6737788620216,8.451,65.9958447685488,0.35757,2059.096,0.2651628814699518,0.1923686774322007,0.22358394340452478,ISCO08,0.07934647048996259,,,,,,,,,,45.1,50.2,5.1,10.2,1.23,1.35,,,1.0,1.0,,,,,,,,0.2287352138536436,False,2.633749739603478,1.2790805963410536,0.11108525967397519,5.193341117111601,0.515913824912026,88.2,92.7,99.9,634670.8023258649,1.9841739654359125,0.2791200065011278,1.0,12.675659032703717,319866.51038757636,7.17760169037387,0.2791200065011278,0.9488308587384263,-1.1106612090977672,-0.961287558597886,-0.5877605253245141,-0.8865697643400557,0.0,1.0,0.1902,-0.0033999999999999807,-1.026,,0.0,2020,0.04900640033399315,0.01572099224468952,0.005271760714350549,0.31500765967002564,0.10372442481534419,0.13041126792282343,0.10372442481534419,0.18913886458010945,9.748161333338983,0.8237721144214898,,1
PAN,2025,Panama,0.936,0.912,0.975,2.573,0.812,0.978,-0.929,-1.294,2.182,2.501,2.077,2.0,0.728,0.575,0.874,0.885,0.81,,,3.0,-0.591,,0.0,0.485,0.06399999999999995,-2.573,0.18799999999999994,0.978,1.0,,,0.0,0.0,0,0.0,,0,0,0.0,1.0,,,,,,,,,,,,,,,1.03740687229861,80682556210.6412,17650.2341536614,,-0.189587880235675,2287522.0,4.79645732048382,,4571189.0,,,,8.36,66.1500999418126,0.35592,2096.285,0.27157636574034094,0.18531154149771967,0.2453491526319158,ISCO08,0.0793670707942861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.5,96.6,99.7,,2.0200098106809112,0.2778320125119037,0.0,,,,0.2778320125119037,0.9552411219754504,-1.1106612090977672,-1.278369142335131,-0.6156478196182512,-1.0015593903503832,0.0,1.0,0.45640000000000003,0.12969999999999998,-1.026,,0.0,2020,0.04900640033399315,0.01572099224468952,0.005271760714350549,0.3093070112745712,0.10372442481534419,0.13041126792282343,0.10372442481534419,,9.77850432876984,,,0
PER,1960,Peru,0.827,0.767,0.917,1.321,0.754,0.312,-1.211,-1.899,1.305,2.168,0.687,1.0,0.35,0.258,0.745,0.764,0.658,0.0,0.0,5.0,-0.62,0.0,0.25,0.423,0.17300000000000004,-1.321,0.246,0.312,0.0,0.0,0.0,1.0,0.0,0,0.0,,0,0,0.0,0.0,106250.3359375,42371.28125,3.237379550933838,0.7389029860496521,51042.6328125,10.131982240551503,1.4771946668624878,0.06319776922464371,0.13544271886348724,1.3164254426956177,,,,,,27514598739.2362,2704.36949914585,3394865678.83372,8.6644591627191,,18.0843518321439,2.50800127271706,10174127.0,,,40.481307519072,,46.6716732232614,,,,,,,,,,,,,,,,16.64229965209961,,,,,,,,,,,,,,,,,,,,,,,,,11.2,66.2,113.2,106250.3359375,3.237379550933838,0.7389029860496521,0.0,10.398789026557575,32819.857624309625,16.64229965209961,0.7389029860496521,-1.0402745957776793,-0.7731766580897181,-0.45131467808715,-0.4134649359886572,-0.545985424055175,1.0,,,,,,1.0,1960,0.05525380093027076,0.4113324018835556,0.02542766817520576,1.9783251578554355,0.11633340696612131,0.1563801185089088,0.11633340696612131,,7.9026240769196185,,,0
PER,1961,Peru,0.827,0.767,0.917,1.321,0.754,0.312,-1.211,-1.899,1.305,2.168,0.687,1.0,0.357,0.256,0.745,0.764,0.658,0.0,0.0,5.0,-0.62,0.0,0.25,0.423,0.17300000000000004,-1.321,0.246,0.312,0.0,0.0,0.0,1.0,0.0,0,0.0,,0,0,0.0,0.0,111524.7421875,44218.5,3.294053316116333,0.7389029860496521,54810.26171875,10.424280372801746,1.4905798435211182,0.06414567679166794,0.1264725923538208,1.3712944984436035,,,,,,29536122813.8214,2819.64448663957,3812887662.30045,5.91670898836375,,18.1013039049573,2.64475743348983,10475123.0,,,43.0081880467796,,47.4202587957759,,,,,,,,,,,,,,,,17.21279907226563,,,,,,,,,,,,,,,,,,,,,,,,,10.7,63.4,111.5,111524.7421875,3.294053316116333,0.7389029860496521,0.0,10.429882930840256,33856.38648951406,17.21279907226563,0.7389029860496521,-1.0402745957776793,-0.7731766580897181,-0.45131467808715,-0.4134649359886572,-0.545985424055175,1.0,,,,-0.62,,1.0,1960,0.05525380093027076,0.4113324018835556,0.02542766817520576,1.9576405655708915,0.11633340696612131,0.1563801185089088,0.11633340696612131,,7.944366087417321,,,0
